Passenger_ID,Gender,Customer_Type,Age,Travel_Type,Travel_Class,Flight_Distance,Inflight_WiFi,Dep_Arr_Time_Convenient,Online_Booking,Gate_Location,Food_Drink,Online_Boarding,Seat_Comfort,Inflight_Entertainment,Onboard_Service,Leg_Room,Baggage_Handling,CheckIn_Service,Inflight_Service,Cleanliness,Departure_Delay_Minutes,Arrival_Delay_Minutes,Overall_Satisfaction,Departure_Delay,Arrival_Delay,Avg_Sat_Score,Customer_Sat
74917,Female,Loyal ,47,Business ,Business,2586,1,1,1,1,3,5,5,5,5,5,5,3,5,5,1,18,satisfied,Yes,Yes,3.57,Neutral
41216,Male,Loyal ,15,Personal ,Eco,1091,2,1,2,4,5,2,5,5,3,4,3,2,3,5,0,0,neutral or dissatisfied,No,No,3.29,Neutral
100684,Female,Loyal ,23,Business ,Eco,889,3,3,3,3,3,3,2,3,3,4,4,1,3,3,12,15,neutral or dissatisfied,Yes,Yes,2.93,Neutral
77742,Male,Loyal ,39,Business ,Business,1980,1,2,2,2,1,4,1,1,1,1,1,3,1,4,0,0,neutral or dissatisfied,No,No,1.79,Dissatisfied
34348,Male,Disloyal ,22,Business ,Eco,541,2,0,2,3,1,2,5,1,4,5,5,4,2,1,0,0,neutral or dissatisfied,No,No,2.64,Neutral
81238,Female,Loyal ,59,Business ,Business,223,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,0,satisfied,Yes,No,3.64,Neutral
8976,Male,Loyal ,53,Business ,Business,2214,0,0,0,4,5,4,5,5,5,5,5,4,5,1,0,8,satisfied,No,Yes,3.43,Neutral
18277,Female,Disloyal ,59,Business ,Eco Plus,179,2,2,2,1,3,2,3,3,5,1,3,5,5,3,0,11,neutral or dissatisfied,No,Yes,2.86,Neutral
47599,Female,Disloyal ,20,Business ,Eco,1428,2,2,2,3,1,2,1,1,3,4,4,3,4,1,0,0,neutral or dissatisfied,No,No,2.36,Neutral
34716,Male,Loyal ,56,Business ,Eco,264,5,1,1,1,5,5,5,4,4,5,4,5,3,5,172,189,satisfied,Yes,Yes,3.79,Neutral
126870,Male,Loyal ,46,Personal ,Eco,2125,5,3,5,4,1,5,1,1,4,3,4,1,3,1,0,0,satisfied,No,No,2.93,Neutral
90691,Male,Loyal ,47,Business ,Business,3560,3,3,3,3,3,4,4,5,5,5,5,4,5,5,3,0,satisfied,Yes,No,4.07,Satisfied
70297,Female,Loyal ,59,Personal ,Eco,852,2,5,2,3,4,4,5,4,4,2,4,3,4,4,2,0,neutral or dissatisfied,Yes,No,3.57,Neutral
49331,Male,Loyal ,44,Business ,Eco,308,4,5,5,5,4,4,4,4,4,5,5,2,2,4,0,0,satisfied,No,No,4.07,Satisfied
46516,Male,Loyal ,55,Business ,Business,3962,4,4,4,4,4,1,4,5,5,5,4,4,5,3,4,11,satisfied,Yes,Yes,4.00,Satisfied
35193,Female,Loyal ,29,Business ,Business,1671,1,1,1,1,5,5,5,5,5,4,5,2,3,5,0,0,satisfied,No,No,3.43,Neutral
110698,Male,Loyal ,58,Personal ,Eco,945,5,3,5,1,1,5,1,1,3,2,3,3,3,1,0,0,satisfied,No,No,2.64,Neutral
96469,Male,Loyal ,25,Business ,Business,3997,2,2,4,2,4,4,4,4,5,2,5,5,5,4,82,64,satisfied,Yes,Yes,3.71,Neutral
74007,Female,Loyal ,65,Personal ,Eco,1972,4,3,4,3,4,5,4,3,3,4,3,3,3,5,0,0,neutral or dissatisfied,No,No,3.64,Neutral
11516,Female,Loyal ,18,Personal ,Eco Plus,312,2,5,2,3,2,2,2,2,5,4,5,4,5,2,0,0,neutral or dissatisfied,No,No,3.21,Neutral
54841,Male,Loyal ,39,Business ,Business,862,3,3,5,3,5,5,4,2,2,2,2,3,2,3,0,0,satisfied,No,No,3.14,Neutral
68211,Male,Loyal ,47,Business ,Business,2090,5,5,5,5,4,4,5,3,3,3,3,4,3,4,0,0,satisfied,No,No,4.00,Satisfied
44964,Male,Loyal ,41,Business ,Business,222,0,4,0,2,5,4,4,4,4,4,3,4,4,4,0,0,satisfied,No,No,3.29,Neutral
6885,Male,Loyal ,46,Business ,Business,3538,1,1,1,1,4,5,5,5,5,5,5,4,5,3,2,0,satisfied,Yes,No,3.57,Neutral
104126,Female,Loyal ,52,Business ,Business,3998,3,3,5,3,5,5,4,4,4,4,4,5,4,4,62,52,satisfied,Yes,Yes,4.07,Satisfied
68499,Male,Loyal ,41,Personal ,Eco,1303,2,5,2,2,5,2,5,5,3,5,4,3,5,5,0,0,neutral or dissatisfied,No,No,3.79,Neutral
13823,Male,Loyal ,41,Business ,Eco,628,5,2,2,2,5,5,5,5,5,2,1,2,2,5,10,18,satisfied,Yes,Yes,3.43,Neutral
118205,Male,Loyal ,62,Personal ,Eco,1444,3,0,3,1,2,3,2,2,3,5,4,5,4,2,23,26,neutral or dissatisfied,Yes,Yes,2.79,Neutral
87409,Male,Loyal ,70,Personal ,Eco,425,4,2,4,4,1,4,1,1,3,3,2,2,4,1,89,69,neutral or dissatisfied,Yes,Yes,2.57,Neutral
48676,Female,Loyal ,40,Business ,Business,2104,5,5,1,5,3,5,5,4,4,4,4,4,4,3,0,2,satisfied,No,Yes,4.00,Satisfied
109202,Male,Loyal ,26,Business ,Business,2724,3,5,4,5,3,3,3,3,3,3,4,1,3,3,0,0,neutral or dissatisfied,No,No,3.29,Neutral
94970,Female,Disloyal ,21,Business ,Eco,319,4,0,4,4,1,4,1,1,3,4,2,4,5,1,13,3,satisfied,Yes,Yes,2.71,Neutral
111383,Female,Disloyal ,28,Business ,Business,1050,2,2,2,3,3,2,3,3,4,5,4,4,5,3,2,0,neutral or dissatisfied,Yes,No,3.21,Neutral
49382,Female,Disloyal ,36,Business ,Eco,337,2,4,2,4,3,2,4,3,1,4,2,5,4,3,1,0,neutral or dissatisfied,Yes,No,3.07,Neutral
123135,Male,Loyal ,46,Business ,Eco,650,3,2,2,2,3,3,3,3,4,1,4,3,3,3,0,0,neutral or dissatisfied,No,No,2.79,Neutral
35639,Female,Loyal ,29,Personal ,Eco Plus,1626,2,4,2,3,1,2,1,1,3,3,5,4,5,1,31,13,neutral or dissatisfied,Yes,Yes,2.64,Neutral
93075,Female,Loyal ,15,Personal ,Eco Plus,297,2,4,2,5,2,2,2,2,4,5,5,3,4,2,0,3,neutral or dissatisfied,No,Yes,3.14,Neutral
61902,Male,Disloyal ,27,Business ,Business,550,3,3,3,4,2,3,2,2,3,5,5,4,4,2,88,79,neutral or dissatisfied,Yes,Yes,3.21,Neutral
95446,Male,Loyal ,54,Business ,Business,2011,2,2,2,2,4,5,5,5,5,5,5,3,5,5,11,16,satisfied,Yes,Yes,3.93,Neutral
65927,Female,Loyal ,69,Personal ,Eco,569,4,4,4,3,5,1,1,4,4,4,4,2,4,1,6,1,neutral or dissatisfied,Yes,Yes,3.21,Neutral
8835,Male,Loyal ,15,Business ,Eco Plus,522,2,4,4,4,2,2,2,2,2,2,4,3,3,2,76,75,neutral or dissatisfied,Yes,Yes,2.71,Neutral
119551,Female,Loyal ,9,Personal ,Eco,759,3,5,3,1,1,3,4,1,3,4,4,4,5,1,0,8,neutral or dissatisfied,No,Yes,3.00,Neutral
126796,Female,Loyal ,59,Business ,Business,2077,2,2,3,2,2,5,5,4,4,4,4,4,4,4,0,0,satisfied,No,No,3.50,Neutral
3499,Male,Loyal ,69,Personal ,Eco,1080,2,4,2,3,3,2,3,3,3,3,4,3,4,3,0,9,neutral or dissatisfied,No,Yes,3.00,Neutral
84421,Male,Loyal ,22,Personal ,Eco,591,2,5,2,1,3,2,3,3,1,3,5,5,1,3,1,0,neutral or dissatisfied,Yes,No,2.79,Neutral
72175,Female,Loyal ,49,Business ,Business,2296,3,3,2,3,2,5,5,4,4,5,4,3,4,3,49,61,satisfied,Yes,Yes,3.57,Neutral
65850,Female,Loyal ,47,Business ,Eco,991,3,2,2,2,2,4,4,3,3,3,3,3,3,3,19,2,neutral or dissatisfied,Yes,Yes,2.86,Neutral
814,Male,Loyal ,30,Business ,Business,309,2,3,3,3,2,2,2,2,3,5,3,4,4,2,0,0,neutral or dissatisfied,No,No,2.86,Neutral
57820,Female,Loyal ,60,Business ,Business,622,1,1,1,1,2,4,5,4,4,4,4,5,4,5,14,30,satisfied,Yes,Yes,3.21,Neutral
102156,Female,Loyal ,45,Business ,Business,223,2,2,2,2,2,4,4,5,5,5,5,5,5,4,4,0,satisfied,Yes,No,3.71,Neutral
62309,Male,Loyal ,49,Business ,Eco,414,3,5,5,5,3,3,3,3,3,4,3,3,3,3,0,0,neutral or dissatisfied,No,No,3.50,Neutral
24761,Female,Loyal ,23,Business ,Business,3987,5,5,5,5,4,4,4,4,1,2,5,1,3,4,0,3,satisfied,No,Yes,3.71,Neutral
105169,Female,Loyal ,18,Personal ,Eco,220,3,1,3,3,1,3,1,1,3,2,4,3,3,1,0,0,neutral or dissatisfied,No,No,2.29,Neutral
102602,Male,Loyal ,58,Personal ,Eco Plus,397,1,4,1,1,1,1,1,1,4,4,4,5,5,1,6,4,neutral or dissatisfied,Yes,Yes,2.43,Neutral
82348,Male,Loyal ,44,Business ,Eco,201,4,5,5,5,5,4,5,5,3,4,3,1,4,5,0,0,neutral or dissatisfied,No,No,4.14,Satisfied
36879,Male,Loyal ,23,Business ,Business,3017,2,2,2,2,3,4,3,3,3,3,2,4,5,3,8,0,satisfied,Yes,No,2.93,Neutral
35133,Female,Loyal ,47,Business ,Business,1572,2,2,2,2,4,1,1,3,3,3,3,3,3,5,0,0,satisfied,No,No,2.64,Neutral
67101,Male,Loyal ,50,Business ,Business,3650,1,1,5,1,4,4,4,5,5,4,5,5,5,5,0,0,satisfied,No,No,3.86,Neutral
2777,Female,Loyal ,57,Business ,Business,2054,3,3,3,3,4,4,4,5,5,5,5,4,5,3,0,2,satisfied,No,Yes,4.00,Satisfied
1549,Male,Loyal ,70,Personal ,Eco,922,1,4,1,4,1,1,1,1,4,1,3,1,3,1,0,0,neutral or dissatisfied,No,No,1.93,Dissatisfied
118422,Male,Disloyal ,20,Business ,Eco,646,5,4,5,3,2,5,2,2,3,2,5,4,4,2,0,0,satisfied,No,No,3.43,Neutral
93706,Female,Loyal ,29,Business ,Business,689,2,3,3,3,2,2,2,2,3,2,4,1,4,2,21,8,neutral or dissatisfied,Yes,Yes,2.50,Neutral
120536,Male,Loyal ,43,Business ,Business,2176,4,3,3,3,4,2,3,4,4,4,4,1,4,3,0,0,neutral or dissatisfied,No,No,3.29,Neutral
62042,Female,Disloyal ,33,Business ,Business,2475,1,1,1,4,5,1,5,5,3,5,5,5,5,5,1,0,neutral or dissatisfied,Yes,No,3.64,Neutral
128505,Male,Loyal ,49,Personal ,Eco,338,2,2,2,4,3,2,3,3,4,3,4,4,4,3,1,0,neutral or dissatisfied,Yes,No,3.07,Neutral
109630,Male,Loyal ,36,Business ,Business,3905,3,3,3,3,4,4,4,3,3,2,3,4,3,4,2,0,satisfied,Yes,No,3.29,Neutral
20410,Male,Loyal ,55,Business ,Eco,196,4,2,2,2,4,4,4,4,3,1,1,5,3,4,14,19,satisfied,Yes,Yes,3.07,Neutral
54960,Male,Disloyal ,35,Business ,Business,1303,4,4,4,4,2,4,2,2,5,5,4,3,4,2,0,0,neutral or dissatisfied,No,No,3.50,Neutral
104943,Female,Disloyal ,28,Business ,Eco,1180,1,1,1,4,2,1,2,2,3,5,4,4,4,2,0,0,neutral or dissatisfied,No,No,2.57,Neutral
89568,Female,Loyal ,47,Business ,Eco,950,3,2,2,2,3,4,3,3,3,3,3,1,3,4,0,0,neutral or dissatisfied,No,No,2.79,Neutral
5050,Female,Loyal ,45,Business ,Business,2673,3,3,2,3,3,5,4,4,4,4,5,4,4,4,0,0,satisfied,No,No,3.71,Neutral
77769,Male,Loyal ,56,Personal ,Eco,813,2,3,2,2,5,2,5,5,3,1,2,4,3,5,32,30,neutral or dissatisfied,Yes,Yes,3.14,Neutral
30592,Female,Loyal ,31,Business ,Eco Plus,628,4,5,5,5,4,4,4,4,1,4,5,1,5,4,0,0,satisfied,No,No,3.93,Neutral
33520,Male,Loyal ,47,Business ,Business,2120,0,0,0,1,3,5,4,4,4,4,4,5,4,4,1,0,satisfied,Yes,No,3.00,Neutral
37852,Female,Loyal ,26,Business ,Eco,937,4,3,3,3,4,4,4,4,1,1,3,2,1,4,1,0,satisfied,Yes,No,2.93,Neutral
114551,Male,Loyal ,10,Personal ,Business,337,1,4,1,4,5,1,4,5,4,1,4,4,3,5,0,1,neutral or dissatisfied,No,Yes,3.29,Neutral
82556,Male,Loyal ,50,Personal ,Business,528,3,5,3,2,4,5,5,2,2,3,2,4,2,4,0,0,neutral or dissatisfied,No,No,3.29,Neutral
97301,Female,Loyal ,58,Business ,Business,843,4,4,4,4,2,5,5,2,2,2,2,4,2,5,75,82,satisfied,Yes,Yes,3.36,Neutral
49990,Male,Loyal ,36,Business ,Business,109,2,2,2,2,4,1,1,4,4,4,4,4,4,1,0,2,satisfied,No,Yes,2.79,Neutral
94913,Female,Loyal ,37,Business ,Business,2415,4,3,4,4,1,4,3,4,4,4,4,2,4,2,26,19,neutral or dissatisfied,Yes,Yes,3.36,Neutral
29878,Female,Disloyal ,36,Business ,Eco,234,3,3,3,3,4,3,4,4,3,1,4,4,3,4,0,0,neutral or dissatisfied,No,No,3.29,Neutral
44814,Male,Loyal ,47,Personal ,Eco,802,3,3,4,3,3,4,3,3,2,1,4,1,3,3,65,86,neutral or dissatisfied,Yes,Yes,2.86,Neutral
40941,Male,Loyal ,34,Personal ,Eco Plus,590,3,5,3,2,4,3,4,4,5,3,5,4,4,4,104,101,neutral or dissatisfied,Yes,Yes,3.79,Neutral
113529,Male,Disloyal ,70,Business ,Business,386,4,5,5,4,5,4,5,5,5,3,5,5,5,5,0,0,satisfied,No,No,4.64,Satisfied
80768,Female,Loyal ,66,Personal ,Eco,629,4,5,5,5,5,5,5,1,1,5,1,3,1,5,0,0,neutral or dissatisfied,No,No,3.64,Neutral
78965,Male,Loyal ,41,Business ,Business,2946,2,2,2,2,4,4,5,5,5,5,5,4,5,5,10,0,satisfied,Yes,No,3.93,Neutral
24106,Male,Loyal ,41,Business ,Business,2965,3,3,3,3,5,2,5,4,4,4,4,3,4,4,0,0,satisfied,No,No,3.64,Neutral
101901,Male,Loyal ,63,Business ,Eco,2173,3,2,2,2,3,3,3,3,3,3,2,4,2,3,28,4,neutral or dissatisfied,Yes,Yes,2.71,Neutral
13537,Female,Disloyal ,24,Business ,Eco,152,0,0,0,3,4,0,5,4,2,1,4,5,4,4,0,0,satisfied,No,No,2.57,Neutral
47200,Female,Disloyal ,16,Business ,Eco,620,2,2,2,4,3,2,2,3,4,1,3,4,3,3,0,0,neutral or dissatisfied,No,No,2.71,Neutral
24656,Female,Loyal ,47,Business ,Business,834,2,1,1,1,5,2,2,2,2,2,2,2,2,4,15,15,neutral or dissatisfied,Yes,Yes,2.14,Neutral
4716,Female,Loyal ,69,Personal ,Eco Plus,364,4,4,2,4,4,4,5,5,5,2,5,4,5,5,10,23,neutral or dissatisfied,Yes,Yes,4.14,Satisfied
51112,Male,Loyal ,19,Personal ,Eco,326,5,3,5,3,1,5,1,1,3,2,3,2,1,1,0,0,satisfied,No,No,2.57,Neutral
79863,Female,Loyal ,59,Business ,Business,1851,5,5,5,5,3,5,4,5,5,5,5,3,5,3,0,1,satisfied,No,Yes,4.50,Satisfied
75095,Male,Loyal ,39,Business ,Business,1744,3,3,3,3,2,4,5,3,3,4,3,4,3,5,0,10,satisfied,No,Yes,3.43,Neutral
106016,Male,Loyal ,42,Business ,Business,1999,3,3,3,3,3,5,4,5,5,5,5,3,5,3,8,0,satisfied,Yes,No,3.93,Neutral
26878,Female,Disloyal ,15,Business ,Eco,2329,1,1,1,3,5,1,5,5,2,2,3,2,4,5,45,62,neutral or dissatisfied,Yes,Yes,2.86,Neutral
50166,Male,Disloyal ,33,Business ,Eco,86,3,4,2,3,3,2,3,3,4,2,4,4,3,3,36,36,neutral or dissatisfied,Yes,Yes,3.07,Neutral
127710,Female,Loyal ,66,Personal ,Business,255,4,5,0,1,5,3,3,5,5,0,5,2,5,5,2,12,neutral or dissatisfied,Yes,Yes,3.43,Neutral
55599,Male,Loyal ,56,Business ,Business,2773,2,2,2,2,5,4,5,5,5,5,5,4,5,3,0,0,satisfied,No,No,3.86,Neutral
71813,Male,Loyal ,43,Business ,Business,1726,5,5,5,5,3,4,5,4,4,4,4,3,4,4,126,122,satisfied,Yes,Yes,4.21,Satisfied
115003,Male,Loyal ,42,Business ,Business,337,1,1,1,1,3,4,4,5,5,5,5,5,5,5,0,5,satisfied,No,Yes,3.57,Neutral
107915,Male,Loyal ,17,Personal ,Eco,861,2,1,2,2,1,2,1,1,3,5,3,3,2,1,0,0,neutral or dissatisfied,No,No,2.07,Neutral
90929,Female,Loyal ,46,Business ,Eco,406,4,1,1,1,1,1,3,4,4,4,4,3,4,3,0,2,satisfied,No,Yes,2.71,Neutral
114580,Male,Loyal ,60,Business ,Business,3162,4,4,4,4,5,5,4,4,4,4,4,5,4,4,0,0,satisfied,No,No,4.21,Satisfied
18646,Male,Loyal ,36,Personal ,Eco,262,2,5,0,1,2,0,5,2,5,4,5,4,1,2,0,0,neutral or dissatisfied,No,No,2.71,Neutral
106594,Male,Disloyal ,27,Business ,Business,986,3,3,3,3,3,3,3,3,3,5,4,4,4,3,0,0,neutral or dissatisfied,No,No,3.36,Neutral
121243,Male,Loyal ,44,Business ,Business,2075,4,4,2,4,3,4,4,4,4,4,4,3,4,4,0,0,satisfied,No,No,3.71,Neutral
92134,Male,Loyal ,50,Personal ,Eco,1522,3,4,3,3,3,3,3,3,4,3,4,4,5,3,0,6,neutral or dissatisfied,No,Yes,3.43,Neutral
20145,Male,Loyal ,47,Business ,Business,1740,2,2,2,2,5,1,4,4,4,4,4,2,4,4,31,11,satisfied,Yes,Yes,3.14,Neutral
23881,Female,Loyal ,33,Business ,Business,589,4,2,2,2,2,3,4,4,4,4,4,3,4,2,94,83,neutral or dissatisfied,Yes,Yes,3.14,Neutral
16047,Male,Loyal ,23,Personal ,Eco,833,1,5,1,1,1,1,1,1,3,3,4,3,4,1,0,0,neutral or dissatisfied,No,No,2.14,Neutral
43045,Female,Loyal ,48,Business ,Eco,192,1,2,2,2,4,2,2,1,1,1,1,1,1,4,0,0,neutral or dissatisfied,No,No,1.79,Dissatisfied
51198,Female,Disloyal ,22,Business ,Business,304,5,3,5,3,4,5,4,4,2,1,5,1,5,4,0,0,satisfied,No,No,3.64,Neutral
83785,Male,Loyal ,54,Business ,Business,3601,1,1,1,1,3,5,5,5,5,5,5,5,5,3,10,10,satisfied,Yes,Yes,3.57,Neutral
92919,Male,Loyal ,49,Business ,Business,134,4,1,4,1,2,4,4,3,3,3,4,1,3,1,24,48,neutral or dissatisfied,Yes,Yes,2.71,Neutral
106651,Female,Loyal ,60,Business ,Business,1590,1,1,1,1,1,2,3,1,1,2,1,1,1,4,0,0,neutral or dissatisfied,No,No,1.50,Dissatisfied
71055,Female,Loyal ,35,Business ,Business,3506,4,4,4,4,5,4,4,4,4,4,4,1,4,4,13,13,neutral or dissatisfied,Yes,Yes,3.86,Neutral
89074,Male,Disloyal ,22,Business ,Business,1118,5,4,5,5,4,5,4,4,5,3,3,3,4,4,0,0,satisfied,No,No,4.14,Satisfied
20439,Male,Disloyal ,25,Business ,Business,84,3,3,3,3,2,3,3,2,3,2,3,2,4,2,18,10,neutral or dissatisfied,Yes,Yes,2.71,Neutral
21820,Female,Disloyal ,39,Business ,Business,352,1,0,0,3,3,0,3,3,5,4,1,1,3,3,26,20,neutral or dissatisfied,Yes,Yes,2.14,Neutral
124710,Female,Loyal ,29,Personal ,Eco,399,1,4,1,3,2,1,2,2,5,5,5,3,4,2,0,4,neutral or dissatisfied,No,Yes,2.86,Neutral
121212,Male,Loyal ,11,Personal ,Business,2075,5,3,5,4,3,5,3,3,4,4,3,1,3,3,0,0,satisfied,No,No,3.50,Neutral
66382,Male,Loyal ,59,Business ,Business,1562,5,5,5,5,2,4,5,4,4,4,4,3,4,5,0,0,satisfied,No,No,4.21,Satisfied
57642,Female,Loyal ,66,Business ,Eco,200,2,4,5,4,1,3,3,2,2,2,2,1,2,2,2,0,neutral or dissatisfied,Yes,No,2.50,Neutral
63430,Female,Loyal ,50,Personal ,Eco,337,3,4,3,5,4,5,4,5,5,3,5,4,5,5,0,0,neutral or dissatisfied,No,No,4.29,Satisfied
39979,Male,Disloyal ,19,Business ,Eco,1404,2,2,2,4,2,2,2,2,1,3,3,2,4,2,40,34,neutral or dissatisfied,Yes,Yes,2.36,Neutral
23029,Female,Loyal ,30,Business ,Eco,927,4,1,3,3,4,5,4,4,5,5,2,2,3,4,0,0,satisfied,No,No,3.50,Neutral
4758,Female,Loyal ,39,Business ,Business,2093,1,1,1,1,3,5,5,5,5,5,5,4,5,5,0,22,satisfied,No,Yes,3.64,Neutral
115890,Female,Loyal ,51,Business ,Business,3457,1,1,3,1,5,3,3,5,5,5,5,2,5,3,3,0,satisfied,Yes,No,3.36,Neutral
40727,Female,Disloyal ,33,Business ,Eco,599,2,0,2,2,5,2,3,5,1,5,5,1,4,5,0,0,neutral or dissatisfied,No,No,3.00,Neutral
28873,Female,Disloyal ,26,Business ,Eco,1050,2,1,1,1,4,1,4,4,2,3,1,3,3,4,0,0,neutral or dissatisfied,No,No,2.43,Neutral
46481,Female,Loyal ,46,Personal ,Business,73,3,5,3,2,2,4,5,1,1,3,1,3,1,3,17,13,neutral or dissatisfied,Yes,Yes,2.64,Neutral
64361,Male,Loyal ,44,Business ,Business,2392,4,4,3,3,5,4,3,4,4,3,4,4,4,1,75,105,neutral or dissatisfied,Yes,Yes,3.57,Neutral
89102,Female,Loyal ,22,Business ,Business,1919,4,4,4,4,3,3,3,3,3,5,4,5,4,3,10,9,satisfied,Yes,Yes,3.71,Neutral
88614,Female,Loyal ,44,Personal ,Eco,646,2,4,2,4,3,2,2,2,2,2,2,4,2,5,11,24,neutral or dissatisfied,Yes,Yes,2.71,Neutral
3911,Male,Loyal ,10,Personal ,Eco,213,1,2,1,3,5,1,5,5,3,5,4,4,5,5,25,24,neutral or dissatisfied,Yes,Yes,3.50,Neutral
60009,Male,Loyal ,16,Personal ,Eco,1085,2,5,2,2,4,2,4,4,3,1,5,2,4,4,0,0,neutral or dissatisfied,No,No,3.14,Neutral
25386,Male,Loyal ,60,Personal ,Eco,591,2,5,2,5,1,2,1,1,5,3,4,3,4,1,65,57,neutral or dissatisfied,Yes,Yes,2.79,Neutral
55620,Female,Loyal ,39,Business ,Business,1824,2,2,1,2,5,4,5,5,5,5,5,4,5,3,0,0,satisfied,No,No,3.79,Neutral
15773,Female,Loyal ,62,Business ,Business,198,4,5,5,5,1,4,1,3,2,3,4,1,3,1,285,251,neutral or dissatisfied,Yes,Yes,3.00,Neutral
121021,Male,Loyal ,44,Personal ,Eco,920,2,4,1,3,4,1,4,4,3,4,4,4,5,4,14,1,neutral or dissatisfied,Yes,Yes,3.36,Neutral
71381,Male,Loyal ,53,Personal ,Eco,258,4,4,4,4,4,4,2,4,4,1,4,1,4,4,0,0,neutral or dissatisfied,No,No,3.43,Neutral
44481,Male,Loyal ,31,Business ,Business,692,3,3,3,3,5,4,5,5,3,1,1,2,5,5,0,0,satisfied,No,No,3.43,Neutral
79394,Female,Loyal ,17,Business ,Business,502,2,1,1,1,2,1,2,2,3,3,1,4,2,2,55,35,neutral or dissatisfied,Yes,Yes,1.93,Dissatisfied
4208,Female,Disloyal ,24,Business ,Business,888,5,0,5,1,3,5,3,3,3,4,5,5,5,3,0,22,satisfied,No,Yes,3.57,Neutral
85662,Female,Disloyal ,21,Business ,Business,903,5,5,5,4,3,5,3,3,5,3,5,5,4,3,82,78,satisfied,Yes,Yes,4.14,Satisfied
7552,Female,Loyal ,36,Business ,Business,3903,3,3,3,3,2,4,5,4,4,4,4,3,4,3,5,0,satisfied,Yes,No,3.50,Neutral
110138,Male,Disloyal ,29,Business ,Eco,1048,2,3,3,4,5,3,5,5,4,5,3,4,3,5,0,11,neutral or dissatisfied,No,Yes,3.86,Neutral
90994,Male,Disloyal ,23,Business ,Eco,145,2,3,2,4,5,2,5,5,1,2,3,1,3,5,13,16,neutral or dissatisfied,Yes,Yes,3.07,Neutral
60385,Female,Loyal ,52,Business ,Business,1452,5,5,5,5,3,5,5,5,5,4,5,5,5,4,1,0,satisfied,Yes,No,4.71,Satisfied
36801,Male,Loyal ,9,Personal ,Eco,2611,3,3,3,3,3,4,4,1,4,3,5,4,4,4,0,0,neutral or dissatisfied,No,No,3.43,Neutral
48957,Male,Loyal ,25,Business ,Business,1780,3,5,5,5,4,4,3,4,2,2,4,4,3,4,0,9,neutral or dissatisfied,No,Yes,3.71,Neutral
1035,Male,Disloyal ,17,Business ,Eco,158,2,3,2,4,3,2,3,3,4,3,3,1,3,3,28,43,neutral or dissatisfied,Yes,Yes,2.79,Neutral
31808,Female,Loyal ,46,Business ,Eco,2603,4,2,2,2,4,4,4,2,5,3,1,4,5,4,0,0,satisfied,No,No,3.29,Neutral
59494,Female,Loyal ,40,Personal ,Eco,758,3,4,3,2,5,3,5,5,4,5,5,4,5,5,0,6,neutral or dissatisfied,No,Yes,4.14,Satisfied
26117,Male,Loyal ,60,Business ,Business,404,3,5,2,5,4,4,4,3,3,3,3,3,3,1,4,0,neutral or dissatisfied,Yes,No,3.29,Neutral
96998,Male,Loyal ,11,Personal ,Eco,794,2,4,2,4,2,2,2,2,5,2,5,5,5,2,0,0,neutral or dissatisfied,No,No,3.14,Neutral
42645,Female,Loyal ,26,Personal ,Eco,546,4,5,4,3,3,4,3,3,5,4,3,4,2,3,11,17,neutral or dissatisfied,Yes,Yes,3.57,Neutral
117102,Female,Loyal ,62,Business ,Business,1549,5,5,5,5,2,3,4,4,4,4,4,5,4,5,51,40,satisfied,Yes,Yes,4.21,Satisfied
48925,Male,Loyal ,36,Business ,Business,2053,5,5,5,5,5,4,4,4,4,4,4,2,4,3,34,35,satisfied,Yes,Yes,4.14,Satisfied
92199,Female,Loyal ,36,Business ,Eco,1979,4,2,4,2,4,3,4,4,1,3,3,2,3,4,0,6,neutral or dissatisfied,No,Yes,3.07,Neutral
33540,Male,Loyal ,60,Business ,Business,3470,1,4,4,4,2,3,3,1,1,1,1,2,1,3,0,8,neutral or dissatisfied,No,Yes,2.21,Neutral
59204,Male,Loyal ,54,Business ,Business,1440,3,5,5,5,5,3,3,3,3,3,3,4,3,2,43,55,neutral or dissatisfied,Yes,Yes,3.57,Neutral
105125,Female,Loyal ,39,Business ,Eco,289,2,2,2,2,2,2,2,2,4,1,3,2,3,2,7,10,neutral or dissatisfied,Yes,Yes,2.21,Neutral
21573,Male,Loyal ,9,Personal ,Eco Plus,331,1,2,1,3,5,1,5,5,4,3,3,2,3,5,0,0,neutral or dissatisfied,No,No,3.07,Neutral
111394,Male,Loyal ,46,Personal ,Eco,1050,1,5,1,1,1,1,1,1,3,3,5,3,5,1,8,0,neutral or dissatisfied,Yes,No,2.29,Neutral
64687,Female,Loyal ,49,Business ,Business,224,3,3,3,3,4,5,5,5,5,5,5,4,5,3,46,34,satisfied,Yes,Yes,4.14,Satisfied
93876,Male,Loyal ,28,Business ,Business,590,2,2,2,2,5,5,5,5,4,4,4,3,4,5,3,3,satisfied,Yes,Yes,3.71,Neutral
94731,Male,Loyal ,58,Business ,Eco,189,3,1,3,1,3,3,3,3,4,3,3,4,3,3,0,0,neutral or dissatisfied,No,No,2.86,Neutral
96621,Male,Loyal ,50,Business ,Business,3474,3,3,3,3,4,4,5,5,5,5,5,5,5,5,7,0,satisfied,Yes,No,4.29,Satisfied
